AgendaItemID,MeetingDate,ProjectTitle,LocationName,Location,Latitude,Longitude,CoordinateType,GeocodeConfidence,GeocodeSource,GeocoderDisplayName,EvidenceStatus,EvidenceReason,EvidenceSnippet,Document_Link
175,2017-02-28,"APPROVED BY COUNCIL MARCH 15, 2017 FINAL ACTION AGENDA/MINUTES Village of Estero and City ",Estero Fire Rescue,"21500 Three Oaks Parkway, Estero, FL 33928",26.4271230,-81.7885540,address_point,0.7,nominatim,"21500, Three Oaks Parkway, Colonial Oaks, Shadow Wood, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"APPROVED BY COUNCIL MARCH 15, 2017 FINAL ACTION AGENDA/MINUTES Village of Estero and City of Bonita Springs Joint Workshop Estero Fire Rescue 21500 Three Oaks Parkway Estero, FL 33928 February 28, 2017 10:00 a.m. 1. CALL TO ORDER AND WELCOME: 10:00 a.m. - Mayors Batos and Simmons 2. PLEDGE OF ALLEGIANCE: Led by Mayor Simmons. 3. ROLL CALL: Present - Village ofEstero: Mayor Nick Batos - District 6, Vice Mayor Howard Levitan - District 2, Councilmember Bill Ribble - District 1, Councilmember Do...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/022817%20Joint%20Workshop%20with%20Bonita%20Springs%20City%20Council%20Approved%20Minutes.pdf
599,2015-06-24,"adopted prior to December 31, 2014; however, it is an exemption that the Village will get ",Estero Fire Rescue,"21500 Three Oaks Parkway, Estero, FL 33928",26.4271230,-81.7885540,address_point,0.7,nominatim,"21500, Three Oaks Parkway, Colonial Oaks, Shadow Wood, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"adopted prior to December 31, 2014; however, it is an exemption that the Village will get next year. Attorney Saunders added that it only applied to the very small millage that the Village of Estero would be levying. Discussion followed regarding the net effect on tax payers. Vice Mayor Levitan inquired whether a resolution would need to be adopted every year. Village Manager Peter Lombardi responded that the Village would need to adopt an ordinance because the County ordinance excludes the i...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/062415%20Workshop%20Approved%20Minutes.pdf
773,2017-09-06,Interlocal Agreement with Estero Fire Rescue for Fire Services,Estero Fire Rescue,"21500 Three Oaks Parkway, Estero, FL 33928",26.4271230,-81.7885540,address_point,0.7,nominatim,"21500, Three Oaks Parkway, Colonial Oaks, Shadow Wood, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,Interlocal Agreement with Estero Fire Rescue for Fire Services. Action: Approved the Interlocal Agreement with Estero Fire Rescue for fire services,https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/090617%20Council%20Special%20Emergency%20Meeting%20Approved%20Minutes.pdf
1089,2015-11-13,"approved as presented: December 16, 2015 Village Council Special Meeting Minutes - Novembe",Estero Fire Rescue,"21500 Three Oaks Parkway, Estero, FL 33928",26.4271230,-81.7885540,address_point,0.7,nominatim,"21500, Three Oaks Parkway, Colonial Oaks, Shadow Wood, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"approved as presented: December 16, 2015 Village Council Special Meeting Minutes - November 13, 2015 Nicholas Batos Mayor Page 3 of3 VILLAGE COUNCIL WORKSHOP OF NOVEMER 13, 2015 The Village of Estero Council Workshop was held on this date at the Estero Fire Rescue District Meeting Room, 21500 Three Oaks Parkway, Estero, Florida. Present: Mayor Nick Batos - District 6, Vice-Mayor Howard Levitan - District 2, Councilmember Bill Ribble, District 1, Councilmember Donald Brown - District 3, Counci...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/11132015%20minutes.pdf
905,2015-09-23,"approved as presented: October 7, 2015 VILLAGE COUNCIL WORKSHOP OF SEPTEMBER 23, 2015 The ",Estero Fire Rescue,"21500 Three Oaks Parkway, Estero, FL 33928",26.4271230,-81.7885540,address_point,0.7,nominatim,"21500, Three Oaks Parkway, Colonial Oaks, Shadow Wood, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"approved as presented: October 7, 2015 VILLAGE COUNCIL WORKSHOP OF SEPTEMBER 23, 2015 The Village of Estero Council Workshop was held on this date at the Estero Fire Rescue District Meeting Room, 21500 Three Oaks Parkway, Estero, Florida. Present: Mayor Nick Batos - District 6, Vice-Mayor Howard Levitan - District 2, Councilmember Bill Ribble, District 1, Councilmember Donald Brown - District 3, Councilmember Katy Errington - District 4, Councilmember Jim Boesch - District 5, and Councilmembe...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/09232015%20minutes.pdf
711,2015-07-22,"adopted rules or policies that indicated the procedure; however, generally a governing bod",Estero Parkway,"Estero Parkway, Estero, FL",26.4491802,-81.7986456,representative_linear_or_area_point,0.7,nominatim,"Estero Parkway, Rookery Pointe, The Reef Student Living, Estero, Lee County, Florida, 33967, United States",supported,exact_or_alias,"adopted rules or policies that indicated the procedure; however, generally a governing body collective would suggest a resolution. Mayor Batos stated that he would try to put a discussion item on an agenda for a September meeting, however, he noted that Council would be discussing the next step in the CIP in October and he believed that all of the items Councilmember Boesch referred to would be part of the CIP discussion. He also believed that Council should not be taking any of the programs...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/072215%20Workshop%20Approved%20Minutes.pdf
1331,2019-09-18,Approved Option 2: Approved award of Request for Bids No. RFB 2019-06; Estero Parkway Road,Estero Parkway,"Estero Parkway, Estero, FL",26.4491802,-81.7986456,representative_linear_or_area_point,0.7,nominatim,"Estero Parkway, Rookery Pointe, The Reef Student Living, Estero, Lee County, Florida, 33967, United States",supported,exact_or_alias,"Approved Option 2: Approved award of Request for Bids No. RFB 2019-06; Estero Parkway Roadway and Landscape Improvements to Cougar Contracting LLC at a Grand Total Cost of $7,262,000. Excluding the bid alternate for roadway lighting. Approved a contingency fund amount of $727,000 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur. The budget for Estero Parkway is $9,300,000 which would fully fund the total project costs of $8,973,000. Authoriz...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/2019-09-18%20Council%20Meeting%20Approved%20Minutes.pdf
1362,2019-11-20,(1) Approved the value engineering changes to the plans and addition of street lights to t,Estero Parkway,"Estero Parkway, Estero, FL",26.4491802,-81.7986456,representative_linear_or_area_point,0.7,nominatim,"Estero Parkway, Rookery Pointe, The Reef Student Living, Estero, Lee County, Florida, 33967, United States",supported,exact_or_alias,"(1) Approved the value engineering changes to the plans and addition of street lights to the project for a total project cost of $7,948,400 plus a $794,840 contingency for a total constmction cost of $8,743,240. Approximately $985,000 has been contracted for design and construction engineering inspections services. The budget for Estero Parkway is $9,300,000 and would need to increase by $428,240 to fully fund the total project cost of $9,728,240. (2) Authorized the Village Manager to execute...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/20191120%20Council%20Meeting%20Approved%20Minutes.pdf
122,2024-02-07,US 41 Median Landscaping (Williams Rd to South of Estero Parkway) Contract,Estero Parkway,"Estero Parkway, Estero, FL",26.4491802,-81.7986456,representative_linear_or_area_point,0.7,nominatim,"Estero Parkway, Rookery Pointe, The Reef Student Living, Estero, Lee County, Florida, 33967, United States",supported,exact_or_alias,"US 41 Median Landscaping (Williams Rd to South of Estero Parkway) Contract. Action: Approved EC 2019-66 STA-42 in the amount of $236,405 for P & T Lawn & Tractor Services, Inc. to install landscaping along US 41 from Williams Road to south of Estero Parkway, approve a $23,000 contingency for additional services that may be required to complete the project, and authorize the Village Manager to sign the contract and other additional implementing documents within the scope of the contract on beh...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/02072024%20minutes.pdf
255,2016-03-23,Letter to Lee County Requesting Support for Capital Projects within Estero,Estero Parkway,"Estero Parkway, Estero, FL",26.4491802,-81.7986456,representative_linear_or_area_point,0.7,nominatim,"Estero Parkway, Rookery Pointe, The Reef Student Living, Estero, Lee County, Florida, 33967, United States",supported,exact_or_alias,"Letter to Lee County Requesting Support for Capital Projects within Estero. Action: Authorized the Village Manager to submit a letter to Lee County requesting support for traffic control for Bella Terra and Corkscrew Road, the sidewalk project on Estero Parkway, and resurfacing Estero Parkway",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/032316%20Council%20Meeting%20Approved%20Minutes.pdf
766,2016-08-31,University Landscaping Operation and Maintenance Special Improvement Unit (University Landscaping MSBU) Councilmember Ribble addressed Estero Parkway paving and spoke to the positive response during meetings with Lee County representatives. The me...,Estero Parkway,"Estero Parkway, Estero, FL",26.4491802,-81.7986456,representative_linear_or_area_point,0.7,nominatim,"Estero Parkway, Rookery Pointe, The Reef Student Living, Estero, Lee County, Florida, 33967, United States",supported,exact_or_alias,University Landscaping Operation and Maintenance Special Improvement Unit (University Landscaping MSBU) Councilmember Ribble addressed Estero Parkway paving and spoke to the positive response during meetings with Lee County representatives. The meeting we. Action: Approved the Interlocal Agreement with Lee County for the continuation of the University Landscaping Operation and Maintenance Special Improvement Unit to provide an enhanced level oflandscaping along certain portions of Corkscrew R...,https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/083116%20Council%20Meeting%20Approved%20Minutes.pdf
182,2021-03-03,Ben Hill Griffin Landscape Design,Estero Parkway,"Estero Parkway, Estero, FL",26.4491802,-81.7986456,representative_linear_or_area_point,0.7,nominatim,"Estero Parkway, Rookery Pointe, The Reef Student Living, Estero, Lee County, Florida, 33967, United States",supported,exact_or_alias,"Ben Hill Griffin Landscape Design. Action: Approved Ben Hill Griffin Parkway Preliminary Landscape Design contracts with Bruce Howard and Associates under EC2020-42 and RWA Engineering under EC2020-67 to perform a suite of design services for the proposed landscape improvements along Ben Hill Griffin Parkway from Corkscrew Road to Estero Parkway, approve a 10% contingency for additional services that may be required to complete the project, and Authorize the Village Manager to sign the Supple...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/0232021%20minutes.pdf
356,2022-04-20,Ben Hill Griffin Parkway Improvements Design and Permitting Contracts,Estero Parkway,"Estero Parkway, Estero, FL",26.4491802,-81.7986456,representative_linear_or_area_point,0.7,nominatim,"Estero Parkway, Rookery Pointe, The Reef Student Living, Estero, Lee County, Florida, 33967, United States",supported,exact_or_alias,Ben Hill Griffin Parkway Improvements Design and Permitting Contracts. Action: Approved Ben Hill Griffin Parkway Improvements contracts with Bruce Howard and Associates under EC2020-42 STA - 07 and CW3 Engineering under EC2020-48 STA - 09 to perform landscape architecture and engineering services for the proposed improvements along Ben Hill Griffin Parkway from Corkscrew Road to Estero Parkway,https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/04202022%20minutes.pdf
575,2017-06-21,Competitive Negotiation CN 2017-01 Estero Parkway Roadway and Landscape Design,Estero Parkway,"Estero Parkway, Estero, FL",26.4491802,-81.7986456,representative_linear_or_area_point,0.7,nominatim,"Estero Parkway, Rookery Pointe, The Reef Student Living, Estero, Lee County, Florida, 33967, United States",supported,exact_or_alias,"Competitive Negotiation CN 2017-01 Estero Parkway Roadway and Landscape Design. Action: Approved release of CN 2017-01, which solicits proposals for the Estero Parkway Roadway and Landscape Design",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/062117%20Council%20Meeting%20Approved%20Minutes.pdf
863,2017-09-20,(1) Concurred with the ranking of consultants for CN 2017-01 Estero Parkway Roadway/ Lands,Estero Parkway,"Estero Parkway, Estero, FL",26.4491802,-81.7986456,representative_linear_or_area_point,0.7,nominatim,"Estero Parkway, Rookery Pointe, The Reef Student Living, Estero, Lee County, Florida, 33967, United States",supported,exact_or_alias,"(1) Concurred with the ranking of consultants for CN 2017-01 Estero Parkway Roadway/ Landscape Design & Estero Roadways Landscape Master Plan as follows: Number 1 - Agnoli, Barber & Brundage; Number 2 - Kimley-Hom; Number 3 -T.Y. Lin; Number 4-DRMP; (2) Authorized staff to negotiate a contract with the Number 1 ranked firm, Agnoli, Barber & Brundage to provide professional consulting services for the roadway/landscape design for improvements to Estero Parkway",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/092017%20Council%20Meeting%20Approved%20Minutes.pdf
1295,2019-06-26,Construction Engineering Inspection (CEI) Services - Estero Parkway,Estero Parkway,"Estero Parkway, Estero, FL",26.4491802,-81.7986456,representative_linear_or_area_point,0.7,nominatim,"Estero Parkway, Rookery Pointe, The Reef Student Living, Estero, Lee County, Florida, 33967, United States",supported,exact_or_alias,"Construction Engineering Inspection (CEI) Services - Estero Parkway. Action: Approved Supplemental Task Authorization (STA)-3 under CN 2018-02 Miscellaneous Professional Services to Kisinger Campo & Associates, Corp. to perform a suite of construction, engineering and inspection (CEI) services for the Estero Parkway Roadway Improvements Project",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/2019-06-26%20Council%20Meeting%20Approved%20Minutes.pdf
