item_id,meeting_id,action_type,vote_detected,project_matches,review_reason,item_text
1214,243,Vote,True,,No location name/address matched,"Approved motion to support and encourage the applicant, Mark Novitski, to represent Village of Estero at the Lee County MPO Citizen Advisory Committee Application (CAC)"
1215,243,Contract Approval,True,,No location name/address matched,"Approved Construction Manager At Risk agreement between Village of Estero and Wright Construction Group, Inc. and to authorize the Village Manager to execute the agreement and any related documents or amendments as may be necessary, except for the Guaranteed Maximum Price amendment, which will be approved by Council, at a later date"
1217,244,Administrative,True,,No location name/address matched,Approved agenda
1218,245,Administrative,True,,No location name/address matched,Approved agenda
1219,245,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1220,245,Contract Approval,True,,No location name/address matched,"Approved award of Task Authorization 14 to Contract EC 2022-38 to Johnson Engineering to provide water monitoring services for The Village of Estero for $193,411, approve a $19,000 contingency for additional services that may be required to complete the project, and authorize the Village Manager to sign the STA and other additional implementing documents within the scope of the STA on behalf of the Village of Estero Council"
1221,245,Ordinance,True,,No location name/address matched,"Passed first reading and schedule second reading for February 5, 2025 and the applicant will provide us with additional information"
1222,245,Ordinance,True,,No location name/address matched,"Passed first reading and schedule second reading for January 22, 20"
1223,246,Administrative,True,,No location name/address matched,Approved agenda
1224,246,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1225,246,Vote,True,,No location name/address matched,Approved the Alternate Master Plan
1226,246,Ordinance,True,,No location name/address matched,Adopted Ordinance No. 2025
1227,247,Administrative,True,,No location name/address matched,"Approved agenda with the deletion of 6 (b). Final Action Agenda/Minutes are supplemented by audio and video recordings of the meetings, as well as transcripts. Video recordings of Village Council meetings from June 8, 2016, forward, as well as agendas, staff reports, resolutions, ordinances, and other documents related to the meetings can be viewed online at https://estero-fl.gov/agendas/ at the corresponding meeting date"
1228,247,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1229,247,Resolution,True,,No location name/address matched,Approved Resolution No. 2025-01 to reappoint two
1230,247,Ordinance,True,,No location name/address matched,Adopted Ordinance No. 2024-14 with staff revisions
1231,248,Administrative,True,,No location name/address matched,Approved agenda
1232,248,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1233,248,Resolution,True,,No location name/address matched,Adopted Resolution No. 2025
1236,249,Unknown,False,,No location name/address matched,"Elected Vice Mayor Ribble as Mayor. Village Council Minutes - March 19, 2025 Page 1 of8"
1237,250,Administrative,True,,No location name/address matched,Approved agenda
1238,250,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1239,250,Resolution,True,,No location name/address matched,Adopted Resolution No. 2025
1240,250,Vote,True,,No location name/address matched,Adopted the First Amendment
1241,250,Vote,True,,No location name/address matched,"Authorized a deeper solicitation process to search for additional, complimentary sports, entertainment and recreational partners within the Village Center Hub"
1242,250,Contract Approval,True,,No location name/address matched,Approved award of Contract EC 2022-33 Change Order 01 to RWA Engineering to provide additional professional services to update design changes
1244,250,Ordinance,True,,No location name/address matched,"Approved Ordinance No. 2025-03 on First Reading and schedule Second Reading for April 16, 20"
1245,251,Administrative,True,,No location name/address matched,Approved agenda
1246,251,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1247,251,Contract Approval,True,,No location name/address matched,"Approved award of Contract 25028 with APTIM to prepare the Village of Estero Vulnerability Assessment for $425,500, approve a $42,000 contingency for additional services that may be required to complete the project, and authorize the Village Manager to sign the contract and other additional implementing documents within the scope of the contract on behalf of the Village of Estero Council"
1248,251,Vote,True,,No location name/address matched,"Approved Progress Report on Local Mitigation Strategy for inclusion in the Village's recertification to the Insurance Services Office (ISO), Verisk Analytics"
1249,251,Contract Approval,True,,No location name/address matched,"Approved award of Contract 25029 with Suffolk Construction to provide construction manager as risk services for the Estero SportsPark, approve pre-construction services as described in the contract for $4,743,487, approve a $470,000 contingency for additional services that may be required to complete preconstruction services, and authorize the Village Manager to sign the contract and other additional implementing documents within the scope of the contract on behalf of the Village of Estero Council, except for Guaranteed Maximum Price Amendments, which will be approved by Village Council, at a later date"
